Title,URL,Creator,Journal,Year,Citations,processed_text
Properties of Indonesian short rotation coppice (Calliandra calothyrsus) biochar as a coal substitute in the steelmaking process,https://www.scopus.com/record/display.uri?eid=2-s2.0-85218711462&origin=resultslist,Wijaya B.A.,Biomass Conversion and Biorefinery,2025,0,properti rotasi pendek indonesia coppice calliandra calothyrsus biochar ganti batubara proses buat baja
The Nexus of Crowdfunding and e-Wakaf to Islamic Fintech in Indonesia in the Era of Industrial Revolution 5.0,https://www.scopus.com/record/display.uri?eid=2-s2.0-85209794302&origin=resultslist,Wahyudi H.,Journal of Ecohumanism,2025,0,nexus crowdfunding e wakaf islamic fintech indonesia era revolusi industri 5 0
Impact of Management Discussion and Analysis,https://www.scopus.com/record/display.uri?eid=2-s2.0-85219669473&origin=resultslist,Umdiana N.,Journal of Ecohumanism,2025,0,dampak diskusi analisis manajemen
An Enhanced Deep Neural Network Approach for WiFi Fingerprinting-Based Multi-Floor Indoor Localization,https://www.scopus.com/record/display.uri?eid=2-s2.0-85212556433&origin=resultslist,Ayinla S.L.,IEEE Open Journal of the Communications Society,2025,0,dekat jaring saraf tingkat wifi sidik jari multi -lantai bas lokalisasi ruang
Development of Past Learning Recognition Assessment Data Processing System for Professional Engineer Program Using Scrum Method,https://www.scopus.com/record/display.uri?eid=2-s2.0-105002072879&origin=resultslist,Septiana T.,International Journal of Information Engineering and Electronic Business,2025,0,kembang sistem pemrosesan data nilai ajar program insinyur profesional metode scrum
Discovery of potential alleles for iron (Fe) toxicity tolerance in rice: Phenotypic and genotypes analysis of doubled haploid lines,https://www.scopus.com/record/display.uri?eid=2-s2.0-86000147563&origin=resultslist,Chrisnawati L.,Biodiversitas,2025,0,temu alel potensial toleransi toksisitas fe besi fenotipik padi analisis genotipe garis haploid ganda
"Ethnomedical Practices and Medicinal Plant Use in Tanjung and Seponjen Villages, Jambi, Indonesia",https://www.scopus.com/record/display.uri?eid=2-s2.0-86000494999&origin=resultslist,Wulandari C.,International Journal of Design and Nature and Ecodynamics,2025,0,praktik etnomedis guna tanam obat tanjung desa seponjen jambi indonesia
Performance study of Photovoltaic/Thermal (PV/T) collector with cross-cut fins,https://www.scopus.com/record/display.uri?eid=2-s2.0-105001917816&origin=resultslist,Amrizal,Journal of Physics: Conference Series,2025,0,studi kerja kolektor pv t termal fotovoltaik sirip potong silang
Digitalisation of Islamic Finance in the Era of Industrial Revolution 5.0: The Contribution of Crowdfunding and e-Wakaf to Islamic Fintech,https://www.scopus.com/record/display.uri?eid=2-s2.0-85219038405&origin=resultslist,Wahyudi H.,International Journal of Economics and Financial Issues,2025,0,digitalisasi uang islam era revolusi industri 5 0 kontribusi crowdfunding e wakaf islamic fintech
"Comparative Analysis of Serum Magnesium Ion Levels Using Three Measurement Methods: Spectrophotometry, Atomic Absorption Spectrophotometry, and Inductively Coupled Plasma With Optical Emission Spectrophotometry",https://www.scopus.com/record/display.uri?eid=2-s2.0-105001580329&origin=resultslist,Mulya Harahap R.I.,International Journal of Analytical Chemistry,2025,0,analisis komparatif kadar ion magnesium serum metode ukur spektrofotometri spektrofotometri serap atom plasma gabung induktif spektrofotometri emisi optik
Rule-Based Dialect of Tulang Bawang Stemmer,https://www.scopus.com/record/display.uri?eid=2-s2.0-105002282173&origin=resultslist,Abidin Z.,"ICADEIS 2025 - 2025 International Conference on Advancement in Data Science, E-learning and Informat",2025,0,dialek bas atur tulang bawang stemmer
"Transforming Vocational Education through Augmented Reality: A Systematic Review of Current Trends, Challenges, and Future Opportunities",https://www.scopus.com/record/display.uri?eid=2-s2.0-85213012160&origin=resultslist,Indarta Y.,Data and Metadata,2025,0,ubah didik juru augmented reality tinjau sistematis tren tantang peluang
"Determinants of Stunting Severity Among Under-Fives: Comparison of Agricultural and Nonagricultural Households in South Lampung Regency, Indonesia",https://www.scopus.com/record/display.uri?eid=2-s2.0-105001563120&origin=resultslist,Bakri S.,Advances in Public Health,2025,0,tentu parah tonjol banding rumah tangga tani non -pertanian kabupaten lampung selatan indonesia
The poverty alleviation program in A Tsunami impacted area: Models PKH and BPNT Indonesia,https://www.scopus.com/record/display.uri?eid=2-s2.0-105001516171&origin=resultslist,Ciptawaty U.,Edelweiss Applied Science and Technology,2025,0,program ambil miskin model area tsunami dampak pkh bpnt indonesia
The contribution of eco bus technologies to environmental problem mitigation: a systematic review,https://www.scopus.com/record/display.uri?eid=2-s2.0-105000230665&origin=resultslist,Panuju A.Y.T.,International Journal of Advances in Applied Sciences,2025,0,kontribusi teknologi bus eko mitigasi lingkung tinjau sistematik
"On the Characteristic Function of the Four-Parameter Generalized Beta of the Second Kind (GB2) Distribution and Its Approximation to the Singh-Maddala, Dagum, and Fisk Distributions",https://www.scopus.com/record/display.uri?eid=2-s2.0-85214713489&origin=resultslist,Warsono,Science and Technology Indonesia,2025,0,fungsi karakteristik parameter beta distribusi gb2 jenis kira distribusi singh maddala dagum fisk
Evaluation of hepatoprotective and nephroprotective activities of Castanopsis costata extract in rats,https://www.scopus.com/record/display.uri?eid=2-s2.0-85213339442&origin=resultslist,Alkandahri M.Y.,Biomedical Reports,2025,0,evaluasi aktivitas hepatoprotektif nefroprotektif ekstrak castanopsis costata tikus
SUGARCANE COMMERCIAL CULTIVARS WITH DROUGHT STRESS TOLERANCE ON IN VITRO AND GREENHOUSE SCALES,https://www.scopus.com/record/display.uri?eid=2-s2.0-86000657664&origin=resultslist,Sari H.E.,Sabrao Journal of Breeding and Genetics,2025,0,kultivar komersial tebu toleransi stres kering skala in vitro rumah kaca
Digitalisation of Islamic Finance in the Era of Industrial Revolution 5.0: The Contribution of Crowdfunding and e-Wakaf to Islamic Fintech,https://www.scopus.com/record/display.uri?eid=2-s2.0-85219038405&origin=resultslist,Wahyudi H.,International Journal of Economics and Financial Issues,2025,0,digitalisasi uang islam era revolusi industri 5 0 kontribusi crowdfunding e wakaf islamic fintech
"Comparative Analysis of Serum Magnesium Ion Levels Using Three Measurement Methods: Spectrophotometry, Atomic Absorption Spectrophotometry, and Inductively Coupled Plasma With Optical Emission Spectrophotometry",https://www.scopus.com/record/display.uri?eid=2-s2.0-105001580329&origin=resultslist,Mulya Harahap R.I.,International Journal of Analytical Chemistry,2025,0,analisis komparatif kadar ion magnesium serum metode ukur spektrofotometri spektrofotometri serap atom plasma gabung induktif spektrofotometri emisi optik
"Transforming Vocational Education through Augmented Reality: A Systematic Review of Current Trends, Challenges, and Future Opportunities",https://www.scopus.com/record/display.uri?eid=2-s2.0-85213012160&origin=resultslist,Indarta Y.,Data and Metadata,2025,0,ubah didik juru augmented reality tinjau sistematis tren tantang peluang
The poverty alleviation program in A Tsunami impacted area: Models PKH and BPNT Indonesia,https://www.scopus.com/record/display.uri?eid=2-s2.0-105001516171&origin=resultslist,Ciptawaty U.,Edelweiss Applied Science and Technology,2025,0,program ambil miskin model area tsunami dampak pkh bpnt indonesia
Effect of chemical modification using glyoxylic acid on the stability of α-amylase from Aspergillus fumigatus,https://www.scopus.com/record/display.uri?eid=2-s2.0-85217790492&origin=resultslist,Yandri Y.,Pure and Applied Chemistry,2025,0,efek modifikasi kimia asam glioksilat stabilitas  amilase aspergillus fumigatus
Evaluation of hepatoprotective and nephroprotective activities of Castanopsis costata extract in rats,https://www.scopus.com/record/display.uri?eid=2-s2.0-85213339442&origin=resultslist,Alkandahri M.Y.,Biomedical Reports,2025,0,evaluasi aktivitas hepatoprotektif nefroprotektif ekstrak castanopsis costata tikus
Developing the conceptual framework of an integrated information systems for Indonesian construction industry,https://www.scopus.com/record/display.uri?eid=2-s2.0-105001290838&origin=resultslist,Setiawan W.,Built Environment Project and Asset Management,2025,0,kembang kerangka konseptual sistem informasi padu industri konstruksi indonesia
Breast Cancer Area Identification in Mammograms Using Expectation Maximization Gaussian Mixture Model,https://www.scopus.com/record/display.uri?eid=2-s2.0-85212633517&origin=resultslist,Nisa R.K.,Karbala International Journal of Modern Science,2025,0,identifikasi area kanker payudara mammogram ekspektasi maksimal model campur gaussian
Impact of Covid–19 and Foreign Direct Investment on Indonesia’s Economic Growth,https://www.scopus.com/record/display.uri?eid=2-s2.0-85218993194&origin=resultslist,Suparta I.W.,International Journal of Economics and Financial Issues,2025,0,dampak covid - 19 investasi langsung asing tumbuh ekonomi indonesia
Green Synthesis of Hierarchical H-ZSM-5 from Sugarcane Bagasse Silica and Application as Catalyst for Conversion of Cellulose into Glucose,https://www.scopus.com/record/display.uri?eid=2-s2.0-85217460112&origin=resultslist,Rilyanti M.,Journal of Multidisciplinary Applied Natural Science,2025,0,sintesis hijau hierarchical h zsm 5 sugarcane bestasse silica aplikasi katalis konversi selulosa glukosa
"Chemical Profile of The Ethyl Acetate Extract of Aspergillus sydowi, 22-PLP1-F1, as Antibacterial Agent Against Clinically Resistant Strains of Staphylococcus aureus and Pseudomonas aeruginosa",https://www.scopus.com/record/display.uri?eid=2-s2.0-85215362488&origin=resultslist,Setiawan A.,Journal of Multidisciplinary Applied Natural Science,2025,0,profil kimia ekstrak etil asetat aspergillus sydowi 22 plp1 f1 agen antibakteri strain staphylococcus aureus pseudomonas aeruginosa resisten klinis
Resolving Medical Disputes: Lessons from U.S. Arbitration for Indonesia’s Legal Framework,https://www.scopus.com/record/display.uri?eid=2-s2.0-85219296379&origin=resultslist,Fakih M.,Hasanuddin Law Review,2025,0,selesai ajar selisih medis arbitrase kerangka hukum indonesia
A New Feature Extraction Approach in Classification for Improving the Accuracy of Proteins,https://www.scopus.com/record/display.uri?eid=2-s2.0-86000095944&origin=resultslist,Damayanti,International Journal on Informatics Visualization,2025,0,dekat ekstraksi fitur klasifikasi tingkat akurasi protein
The impact of resources availability on phytophthora population dynamics and ecosystem health,https://www.scopus.com/record/display.uri?eid=2-s2.0-85217821422&origin=resultslist,Afandi A.,BIO Web of Conferences,2025,0,dampak sedia sumber daya dinamika populasi phytophthora sehat ekosistem
Direct Integration Mode Superposition: A Simple Method for Dynamic Analysis of Submerged Floating Tunnel (SFT),https://www.scopus.com/record/display.uri?eid=2-s2.0-85215661070&origin=resultslist,Akmal J.,Journal of Mechanical Engineering,2025,0,superposisi mode integrasi langsung metode sederhana analisis dinamis terowongan apung rendam sft
Unraveling the role of bimetal oxide CuO/MnO2 on modified catalyst from solid waste incineration fly ash to enhance NOx removal,https://www.scopus.com/record/display.uri?eid=2-s2.0-85210638480&origin=resultslist,Darmansyah D.,Journal of Environmental Chemical Engineering,2025,1,ungkap peran bimetal oksida cuo mno2 katalis modifikasi insinerasi limbah padat ash tingkat hapus nox
Assessing the Role of Social Networks in Sustainable Post-Fire Peatland Management,https://www.scopus.com/record/display.uri?eid=2-s2.0-86000512623&origin=resultslist,Wulandari C.,"Journal of Human, Earth, and Future",2025,0,nilai peran jejaring sosial manajemen lahan gambut pasca bakar lanjut
PHYSICOMECHANICAL PROPERTIES OF BIOPLASTICS FROM KAPPA-CARRAGEENAN AND CASSAVA PEEL STARCH,https://www.scopus.com/record/display.uri?eid=2-s2.0-86000636578&origin=resultslist,Fadhallah E.G.,Jurnal Pengolahan Hasil Perikanan Indonesia,2025,0,sifat fisikomekanis bioplastik kappa carrageenan cassava peel starch
Capturing Climate Change Online Discourse to Support agriculture Research,https://www.scopus.com/record/display.uri?eid=2-s2.0-85218236724&origin=resultslist,Wijaya T.,BIO Web of Conferences,2025,0,tangkap wacana online ubah iklim dukung teliti tani
Pelletizing of Attapulgite/Carbon Nanocomposite From Used Bleaching Earth for Continuous Treatment of Wastewater From a Natural Rubber Factory,https://www.scopus.com/record/display.uri?eid=2-s2.0-86000125720&origin=resultslist,Hermida L.,ASEAN Journal on Science and Technology for Development,2025,1,pelet nanokomposit karbon attapulgit bumi mutih bekas obat lanjut air limbah pabrik karet alami
Impact of Management Discussion and Analysis,https://www.scopus.com/record/display.uri?eid=2-s2.0-85219669473&origin=resultslist,Umdiana N.,Journal of Ecohumanism,2025,0,dampak diskusi analisis manajemen
The anxiety in English for foreign language speaking class: the case of university students in Lampung context,https://www.scopus.com/record/display.uri?eid=2-s2.0-85202933587&origin=resultslist,Septiawan H.,Journal of Education and Learning,2025,0,cemas bahasa inggris kelas bicara bahasa asing mahasiswa konteks lampung
"Ultrasonic-assisted adsorption of methylene blue using shrimp shells as a low-cost adsorbent: Evaluation on the adsorption isotherm, kinetics, and thermodynamics",https://www.scopus.com/record/display.uri?eid=2-s2.0-85216507766&origin=resultslist,Misran E.,South African Journal of Chemical Engineering,2025,1,adsorpsi bantu ultrasonik metilen biru cangkang udang evaluasi adsorben biaya rendah kinetika isoterm adsorpsi termodinamika
Discovery of potential alleles for iron (Fe) toxicity tolerance in rice: Phenotypic and genotypes analysis of doubled haploid lines,https://www.scopus.com/record/display.uri?eid=2-s2.0-86000147563&origin=resultslist,Chrisnawati L.,Biodiversitas,2025,0,temu alel potensial toleransi toksisitas fe besi fenotipik padi analisis genotipe garis haploid ganda
